,timestamp,d0,d1,d2,d3,d4,d5,d6,d7,d8,c0,c1,c2,c3,c4,c5,c6,c7,c8
7166,0 days 00:23:36.622156,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7167,0 days 00:23:36.819828,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7168,0 days 00:23:37.022941,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7169,0 days 00:23:37.210439,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7170,0 days 00:23:37.413551,104,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7171,0 days 00:23:37.616673,105,120,120,110,104,131,134,134,133,255,255,255,255,255,255,255,255,255
7172,0 days 00:23:37.804170,105,120,121,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7173,0 days 00:23:38.007284,105,120,120,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7174,0 days 00:23:38.210402,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7175,0 days 00:23:38.397898,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7176,0 days 00:23:38.601014,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7177,0 days 00:23:38.804132,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7178,0 days 00:23:38.991630,104,120,120,110,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7179,0 days 00:23:39.194744,104,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7180,0 days 00:23:39.397862,105,120,120,110,104,131,134,134,133,255,255,255,255,255,255,255,255,255
7181,0 days 00:23:39.585359,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7182,0 days 00:23:39.788474,104,120,120,110,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7183,0 days 00:23:39.991593,106,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7184,0 days 00:23:40.184141,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7185,0 days 00:23:40.371637,105,120,120,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7186,0 days 00:23:40.574755,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7187,0 days 00:23:40.777870,105,120,120,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7188,0 days 00:23:40.972328,105,120,121,110,105,131,134,134,133,255,255,255,255,255,255,255,255,255
7189,0 days 00:23:41.162798,105,120,120,110,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7190,0 days 00:23:41.365919,105,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7191,0 days 00:23:41.569032,105,120,120,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7192,0 days 00:23:41.761477,105,120,120,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7193,0 days 00:23:41.964591,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7194,0 days 00:23:42.152088,105,120,120,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7195,0 days 00:23:42.360225,104,120,120,110,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7196,0 days 00:23:42.553683,104,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7197,0 days 00:23:42.755814,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7198,0 days 00:23:42.943311,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7199,0 days 00:23:43.146429,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7200,0 days 00:23:43.349545,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7201,0 days 00:23:43.537042,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7202,0 days 00:23:43.745159,106,121,121,110,105,131,134,134,133,255,255,255,255,255,255,255,255,255
7203,0 days 00:23:43.932655,105,120,120,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7204,0 days 00:23:44.140683,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7205,0 days 00:23:44.333351,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7206,0 days 00:23:44.525575,105,121,121,110,105,131,135,134,134,255,255,255,255,255,255,255,255,255
7207,0 days 00:23:44.728763,104,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7208,0 days 00:23:44.931879,104,120,121,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7209,0 days 00:23:45.119375,104,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7210,0 days 00:23:45.327499,105,120,120,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7211,0 days 00:23:45.514997,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7212,0 days 00:23:45.723110,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7213,0 days 00:23:45.915603,105,120,120,110,104,131,135,134,134,255,255,255,255,255,255,255,255,255
7214,0 days 00:23:46.118724,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7215,0 days 00:23:46.311229,105,120,120,109,105,131,134,134,133,255,255,255,255,255,255,255,255,255
7216,0 days 00:23:46.514348,104,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7217,0 days 00:23:46.701847,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7218,0 days 00:23:46.909932,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7219,0 days 00:23:47.102496,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7220,0 days 00:23:47.295002,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7221,0 days 00:23:47.498118,105,120,120,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7222,0 days 00:23:47.701237,105,119,120,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7223,0 days 00:23:47.893679,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7224,0 days 00:23:48.096797,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7225,0 days 00:23:48.284294,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7226,0 days 00:23:48.487409,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7227,0 days 00:23:48.679841,105,120,120,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7228,0 days 00:23:48.872420,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7229,0 days 00:23:49.080551,105,120,120,109,104,131,134,133,134,255,255,255,255,255,255,255,255,255
7230,0 days 00:23:49.283669,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7231,0 days 00:23:49.471166,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7232,0 days 00:23:49.674282,104,120,120,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
7233,0 days 00:23:49.861779,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7234,0 days 00:23:50.064900,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7235,0 days 00:23:50.263280,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7236,0 days 00:23:50.465454,105,120,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7237,0 days 00:23:50.652952,105,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7238,0 days 00:23:50.856069,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7239,0 days 00:23:51.054711,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7240,0 days 00:23:51.251587,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7241,0 days 00:23:51.454702,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7242,0 days 00:23:51.647169,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7243,0 days 00:23:51.850284,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7244,0 days 00:23:52.037782,105,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7245,0 days 00:23:52.240896,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7246,0 days 00:23:52.444014,105,121,121,110,104,131,134,134,134,255,255,255,255,255,255,255,255,255
7247,0 days 00:23:52.631511,105,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7248,0 days 00:23:52.839642,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7249,0 days 00:23:53.027140,105,120,121,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7250,0 days 00:23:53.230254,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7251,0 days 00:23:53.422821,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7252,0 days 00:23:53.617129,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7253,0 days 00:23:53.825093,105,121,121,110,105,131,134,134,133,255,255,255,255,255,255,255,255,255
7254,0 days 00:23:54.020323,105,120,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7255,0 days 00:23:54.212831,105,120,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7256,0 days 00:23:54.420891,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7257,0 days 00:23:54.608389,105,120,120,110,104,131,134,134,133,255,255,255,255,255,255,255,255,255
7258,0 days 00:23:54.811501,105,120,120,110,104,131,134,134,133,255,255,255,255,255,255,255,255,255
7259,0 days 00:23:55.014622,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7260,0 days 00:23:55.202118,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7261,0 days 00:23:55.405231,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7262,0 days 00:23:55.608351,105,120,120,110,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7263,0 days 00:23:55.800792,105,120,120,109,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7264,0 days 00:23:56.003910,105,120,120,110,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7265,0 days 00:23:56.191408,105,120,120,109,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7266,0 days 00:23:56.394522,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7267,0 days 00:23:56.587021,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7268,0 days 00:23:56.790136,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7269,0 days 00:23:56.982646,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7270,0 days 00:23:57.185760,105,121,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7271,0 days 00:23:57.378268,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7272,0 days 00:23:57.581380,105,120,121,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7273,0 days 00:23:57.768875,106,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7274,0 days 00:23:57.976829,105,120,120,110,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7275,0 days 00:23:58.164406,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7276,0 days 00:23:58.372522,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7277,0 days 00:23:58.560022,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7278,0 days 00:23:58.767972,105,121,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7279,0 days 00:23:58.960496,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7280,0 days 00:23:59.163612,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7281,0 days 00:23:59.351110,105,120,120,109,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7282,0 days 00:23:59.554227,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7283,0 days 00:23:59.757342,105,121,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7284,0 days 00:23:59.944839,105,120,121,110,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7285,0 days 00:24:00.147957,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7286,0 days 00:24:00.340463,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7287,0 days 00:24:00.543581,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7288,0 days 00:24:00.736005,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7289,0 days 00:24:00.939196,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7290,0 days 00:24:01.142308,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7291,0 days 00:24:01.335100,105,120,120,110,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7292,0 days 00:24:01.537831,105,120,120,110,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7293,0 days 00:24:01.730307,105,120,120,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7294,0 days 00:24:01.922804,105,120,120,110,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7295,0 days 00:24:02.125918,105,120,120,110,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7296,0 days 00:24:02.318355,105,120,120,110,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7297,0 days 00:24:02.521538,105,120,120,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7298,0 days 00:24:02.724659,105,120,120,110,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7299,0 days 00:24:02.915842,105,120,120,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7300,0 days 00:24:03.119051,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7301,0 days 00:24:03.306550,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7302,0 days 00:24:03.513124,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7303,0 days 00:24:03.700621,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7304,0 days 00:24:03.903739,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7305,0 days 00:24:04.096258,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7306,0 days 00:24:04.299376,105,120,120,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7307,0 days 00:24:04.491889,105,120,120,110,104,131,134,134,133,255,255,255,255,255,255,255,255,255
7308,0 days 00:24:04.695007,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7309,0 days 00:24:04.898122,105,120,120,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7310,0 days 00:24:05.085619,105,120,120,110,104,131,134,134,133,255,255,255,255,255,255,255,255,255
7311,0 days 00:24:05.293749,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7312,0 days 00:24:05.481246,104,120,120,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
7313,0 days 00:24:05.689272,106,120,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7314,0 days 00:24:05.876848,105,120,120,110,104,131,134,133,134,255,255,255,255,255,255,255,255,255
7315,0 days 00:24:06.079961,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7316,0 days 00:24:06.283082,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7317,0 days 00:24:06.470578,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7318,0 days 00:24:06.673693,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7319,0 days 00:24:06.876812,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7320,0 days 00:24:07.064313,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7321,0 days 00:24:07.267424,104,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7322,0 days 00:24:07.470542,105,120,120,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7323,0 days 00:24:07.658039,105,120,120,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7324,0 days 00:24:07.861155,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7325,0 days 00:24:08.064273,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7326,0 days 00:24:08.251770,104,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7327,0 days 00:24:08.454884,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7328,0 days 00:24:08.642383,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7329,0 days 00:24:08.846934,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7330,0 days 00:24:09.044378,105,120,120,110,104,131,134,134,134,255,255,255,255,255,255,255,255,255
7331,0 days 00:24:09.247727,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7332,0 days 00:24:09.435223,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7333,0 days 00:24:09.643375,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7334,0 days 00:24:09.835874,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7335,0 days 00:24:10.038992,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7336,0 days 00:24:10.231430,105,120,120,110,105,131,134,133,134,255,255,255,255,255,255,255,255,255
7337,0 days 00:24:10.434549,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7338,0 days 00:24:10.627011,105,120,120,110,105,131,134,133,134,255,255,255,255,255,255,255,255,255
7339,0 days 00:24:10.830132,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7340,0 days 00:24:11.022671,105,120,121,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7341,0 days 00:24:11.225790,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7342,0 days 00:24:11.413285,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7343,0 days 00:24:11.616401,105,120,120,110,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7344,0 days 00:24:11.819520,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7345,0 days 00:24:12.007015,105,121,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7346,0 days 00:24:12.215086,105,121,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7347,0 days 00:24:12.407590,105,120,120,109,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7348,0 days 00:24:12.595087,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7349,0 days 00:24:12.803237,105,120,120,110,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7350,0 days 00:24:12.990733,105,120,121,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7351,0 days 00:24:13.198691,105,120,120,109,105,131,134,133,134,255,255,255,255,255,255,255,255,255
7352,0 days 00:24:13.386268,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7353,0 days 00:24:13.594397,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7354,0 days 00:24:13.786892,105,120,120,109,104,131,134,133,134,255,255,255,255,255,255,255,255,255
7355,0 days 00:24:13.995007,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7356,0 days 00:24:14.187501,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7357,0 days 00:24:14.382534,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7358,0 days 00:24:14.572495,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7359,0 days 00:24:14.780610,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7360,0 days 00:24:14.973060,105,120,120,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7361,0 days 00:24:15.165486,105,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7362,0 days 00:24:15.368673,105,120,121,110,105,131,134,133,134,255,255,255,255,255,255,255,255,255
7363,0 days 00:24:15.561093,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7364,0 days 00:24:15.767690,105,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7365,0 days 00:24:15.960196,105,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7366,0 days 00:24:16.168313,104,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7367,0 days 00:24:16.360811,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7368,0 days 00:24:16.563928,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7369,0 days 00:24:16.751425,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7370,0 days 00:24:16.954540,105,120,121,109,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7371,0 days 00:24:17.142037,105,121,121,110,104,131,134,134,134,255,255,255,255,255,255,255,255,255
7372,0 days 00:24:17.350157,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7373,0 days 00:24:17.537656,105,120,121,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7374,0 days 00:24:17.745784,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7375,0 days 00:24:17.933281,105,120,120,109,104,131,134,134,134,255,255,255,255,255,255,255,255,255
7376,0 days 00:24:18.141314,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7377,0 days 00:24:18.333913,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7378,0 days 00:24:18.526411,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7379,0 days 00:24:18.729528,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7380,0 days 00:24:18.921976,105,120,121,109,105,131,134,133,134,255,255,255,255,255,255,255,255,255
7381,0 days 00:24:19.125164,105,120,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7382,0 days 00:24:19.328279,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7383,0 days 00:24:19.515776,106,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7384,0 days 00:24:19.723793,105,120,120,109,105,131,134,133,134,255,255,255,255,255,255,255,255,255
7385,0 days 00:24:19.911368,105,120,120,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7386,0 days 00:24:20.114488,105,120,121,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7387,0 days 00:24:20.317602,104,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7388,0 days 00:24:20.505101,105,120,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7389,0 days 00:24:20.708223,105,120,120,109,105,131,134,133,134,255,255,255,255,255,255,255,255,255
7390,0 days 00:24:20.911332,104,120,120,109,104,130,134,133,133,255,255,255,255,255,255,255,255,255
7391,0 days 00:24:21.130079,105,120,120,110,104,131,134,134,134,255,255,255,255,255,255,255,255,255
7392,0 days 00:24:21.306889,105,120,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7393,0 days 00:24:21.499009,105,120,121,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7394,0 days 00:24:21.696715,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7395,0 days 00:24:21.893362,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7396,0 days 00:24:22.096478,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7397,0 days 00:24:22.283975,105,120,120,110,104,131,134,133,134,255,255,255,255,255,255,255,255,255
7398,0 days 00:24:22.487092,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7399,0 days 00:24:22.690207,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7400,0 days 00:24:22.877705,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7401,0 days 00:24:23.080822,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7402,0 days 00:24:23.283938,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7403,0 days 00:24:23.471435,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7404,0 days 00:24:23.679498,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7405,0 days 00:24:23.872171,105,120,120,110,104,131,134,133,134,255,255,255,255,255,255,255,255,255
7406,0 days 00:24:24.075287,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7407,0 days 00:24:24.262792,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7408,0 days 00:24:24.465899,105,120,120,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
7409,0 days 00:24:24.669018,105,120,120,110,104,131,134,134,133,255,255,255,255,255,255,255,255,255
7410,0 days 00:24:24.856514,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7411,0 days 00:24:25.059630,105,120,121,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7412,0 days 00:24:25.247126,105,120,120,109,104,131,134,133,134,255,255,255,255,255,255,255,255,255
7413,0 days 00:24:25.450245,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7414,0 days 00:24:25.653360,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7415,0 days 00:24:25.840856,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7416,0 days 00:24:26.043975,105,120,120,110,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7417,0 days 00:24:26.247091,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7418,0 days 00:24:26.434586,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7419,0 days 00:24:26.637707,106,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7420,0 days 00:24:26.840820,105,120,120,110,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7421,0 days 00:24:27.028317,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7422,0 days 00:24:27.231435,105,120,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7423,0 days 00:24:27.434551,105,120,120,109,105,131,134,133,133,255,255,255,255,255,255,255,255,255
7424,0 days 00:24:27.622048,105,120,120,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7425,0 days 00:24:27.830202,105,120,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7426,0 days 00:24:28.017699,105,121,121,110,105,131,135,134,134,255,255,255,255,255,255,255,255,255
7427,0 days 00:24:28.220811,105,120,120,109,105,131,134,134,133,255,255,255,255,255,255,255,255,255
7428,0 days 00:24:28.423932,105,120,121,109,105,131,134,133,134,255,255,255,255,255,255,255,255,255
7429,0 days 00:24:28.611428,105,121,121,110,105,131,134,134,134,255,255,255,255,255,255,255,255,255
7430,0 days 00:24:28.814541,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7431,0 days 00:24:29.017663,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
7432,0 days 00:24:29.205160,105,120,120,110,104,131,134,134,133,255,255,255,255,255,255,255,255,255
7433,0 days 00:24:29.408274,105,120,120,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
