#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,double,string,double,double,double,double,double,double,double,double,double,double,dateTime:RFC3339,string,double
#default,,,,,,,,,,,,,,,
,battery_level,device,floor_calib,height,height_std,hum_in,hum_out,pressure,start_calib,temp,temp_in,temp_out,time,wake_reason,wifi_rssi
,61.4,ESP32-S2,73,268.4,12.48,99.9,53.21,,18,,17.8,18.43,2023-12-31T12:26:21.184752442Z,timeout,-65
,60.4,ESP32-S2,73,269.88,12.12,99.9,53.2,,18,,17.8,18.44,2023-12-31T12:30:18.828493863Z,timeout,-66
,65.4,ESP32-S2,73,272.96,10.55,99.9,53.13,,18,,17.8,18.43,2023-12-31T12:34:17.28828487Z,timeout,-65
,63.4,ESP32-S2,73,272.84,10.7,99.9,53.14,,18,,17.8,18.43,2023-12-31T12:38:15.36937212Z,timeout,-65
,65.4,ESP32-S2,73,274.07,11.14,99.9,53.16,,18,,17.8,18.43,2023-12-31T12:42:13.75939763Z,timeout,-65
,63.4,ESP32-S2,73,238.27,13.21,99.9,53.07,,18,,17.8,18.44,2023-12-31T12:46:11.942108969Z,timeout,-63
,65.4,ESP32-S2,73,230.12,15.65,99.9,52.53,,18,,17.8,18.44,2023-12-31T12:50:10.126893437Z,timeout,-62
,60.4,ESP32-S2,73,224.32,20.06,99.9,52.57,,18,,17.8,18.45,2023-12-31T12:54:08.316608721Z,timeout,-62
,62.4,ESP32-S2,73,224.07,18.81,99.9,52.8,,18,,17.8,18.45,2023-12-31T12:58:06.503715522Z,timeout,-62
,62.4,ESP32-S2,73,226.67,17.64,99.9,53.72,,18,,17.8,18.46,2023-12-31T13:02:04.454205087Z,timeout,-62
,62.4,ESP32-S2,73,228.77,17.1,99.9,54.11,,18,,17.8,18.48,2023-12-31T13:06:03.174243264Z,timeout,-62
,63.4,ESP32-S2,73,230.62,16.71,99.9,53.64,,18,,17.8,18.5,2023-12-31T13:10:00.954143998Z,timeout,-62
,60.4,ESP32-S2,73,233.7,16.33,99.9,53.63,,18,,17.9,18.51,2023-12-31T13:13:59.396333801Z,timeout,-61
,62.4,ESP32-S2,73,235.43,15.7,99.9,53.62,,18,,17.9,18.52,2023-12-31T13:17:57.427418977Z,timeout,-62
,64.4,ESP32-S2,73,232.47,16.55,99.9,53.85,,18,,17.9,18.53,2023-12-31T13:21:55.504624725Z,timeout,-63
,60.4,ESP32-S2,73,234.81,16.09,99.9,53.9,,18,,17.9,18.58,2023-12-31T13:25:53.691580525Z,timeout,-63
,59.4,ESP32-S2,73,230.25,15.27,99.9,53.66,,18,,17.9,18.54,2023-12-31T13:29:51.975517601Z,timeout,-64
,64.4,ESP32-S2,73,234.69,14.91,99.9,53.49,,18,,17.9,18.52,2023-12-31T13:33:50.161111456Z,timeout,-63
,62.4,ESP32-S2,73,235.43,14.44,99.9,53.54,,18,,17.9,18.5,2023-12-31T13:37:48.445073812Z,timeout,-63
,62.4,ESP32-S2,73,238.02,15.87,99.9,53.46,,18,,17.9,18.49,2023-12-31T13:41:46.534548732Z,timeout,-63
,59.4,ESP32-S2,73,241.85,15.79,99.9,53.4,,18,,17.9,18.48,2023-12-31T13:45:44.620995207Z,timeout,-62
,59.4,ESP32-S2,73,244.32,15.78,99.9,53.4,,18,,17.9,18.47,2023-12-31T13:49:43.206877391Z,timeout,-62
,61.4,ESP32-S2,73,246.79,16.22,99.9,53.57,,18,,17.9,18.47,2023-12-31T13:53:41.37018299Z,timeout,-63
,61.4,ESP32-S2,73,250.74,17.18,99.9,53.74,,18,,17.9,18.47,2023-12-31T13:57:39.36970502Z,timeout,-63
,60.4,ESP32-S2,73,242.96,15.58,99.9,53.55,,18,,17.9,18.47,2023-12-31T14:01:37.760772139Z,timeout,-63
,64.4,ESP32-S2,73,245.06,15.7,99.9,53.65,,18,,17.9,18.47,2023-12-31T14:05:36.04769288Z,timeout,-63
,62.4,ESP32-S2,73,217.65,12.98,99.9,50.23,,18,,17.8,18.21,2023-12-31T14:09:34.340124771Z,timeout,-67
,58.4,ESP32-S2,73,217.53,11.57,99.9,49.48,,18,,17,16.63,2023-12-31T14:13:32.212636694Z,timeout,-66
,59.4,ESP32-S2,73,216.79,12.37,99.9,50.5,,18,,16.1,15.48,2023-12-31T14:17:30.285626057Z,timeout,-59
,57.4,ESP32-S2,73,216.79,11.79,99.9,50.93,,18,,15.1,14.5,2023-12-31T14:21:28.387189126Z,timeout,-58
,59.4,ESP32-S2,73,218.27,11.72,99.9,51.53,,18,,14.3,13.71,2023-12-31T14:25:26.45744708Z,timeout,-58
,56.4,ESP32-S2,73,216.91,11.13,99.9,52.29,,18,,13.6,13.07,2023-12-31T14:29:24.54126506Z,timeout,-58
,60.4,ESP32-S2,73,219.01,12.04,99.8,52.88,,18,,12.9,12.54,2023-12-31T14:33:23.245710508Z,timeout,-58
,57.4,ESP32-S2,73,218.64,12.01,99.9,53.77,,18,,12.5,12.12,2023-12-31T14:37:21.013080484Z,timeout,-58
,56.4,ESP32-S2,73,219.51,11.54,99.9,53.88,,18,,12,11.72,2023-12-31T14:41:19.095241404Z,timeout,-58
,56.4,ESP32-S2,73,216.67,10.95,99.9,53.05,,18,,11.6,11.33,2023-12-31T14:45:16.97427537Z,timeout,-58
,55.4,ESP32-S2,73,217.16,10.75,99.9,51.5,,18,,11.1,10.92,2023-12-31T14:49:15.155523608Z,timeout,-58
,53.4,ESP32-S2,73,216.67,10.95,99.9,49.62,,18,,10.7,10.52,2023-12-31T14:53:14.057295712Z,timeout,-58
,55.4,ESP32-S2,73,218.64,11.42,99.9,47.95,,18,,10.3,10.13,2023-12-31T14:57:11.223369672Z,timeout,-58
,55.4,ESP32-S2,73,216.67,10.95,99.9,46.67,,18,,9.9,9.76,2023-12-31T15:01:09.309981974Z,timeout,-57
,53.4,ESP32-S2,73,221.6,11.6,99.9,45.58,,18,,8.9,8.72,2023-12-31T15:13:02.319659547Z,timeout,-58
,53.4,ESP32-S2,73,207.53,12.01,99.9,50.17,,18,,8.3,8.33,2023-12-31T15:24:55.952990205Z,timeout,-59
,55.4,ESP32-S2,73,208.77,12.29,99.9,53.67,,18,,8,8.2,2023-12-31T15:36:49.182158904Z,timeout,-59
,53.4,ESP32-S2,73,209.26,12.25,99.9,56.39,,18,,7.9,8.18,2023-12-31T15:48:43.117901671Z,timeout,-58
,52.4,ESP32-S2,73,209.26,12.25,99.8,58.61,,18,,7.8,8.22,2023-12-31T16:00:37.467057153Z,timeout,-58
,52.4,ESP32-S2,73,209.63,12.99,99.9,53.96,,18,,7.7,8.07,2023-12-31T16:12:30.076928641Z,timeout,-58
,52.4,ESP32-S2,73,210.62,13.1,99.9,48.98,,18,,7.4,7.6,2023-12-31T16:24:23.192403959Z,timeout,-58
,51.4,ESP32-S2,73,211.6,12.4,99.9,47.76,,18,,7,7.19,2023-12-31T16:36:16.425700171Z,timeout,-59
,51.4,ESP32-S2,73,212.35,13.33,99.9,52.59,,18,,6.7,7.14,2023-12-31T16:48:10.361744278Z,timeout,-58
,52.4,ESP32-S2,73,213.46,13.23,99.9,55.8,,18,,6.8,7.23,2023-12-31T17:00:04.299192366Z,timeout,-58
,51.4,ESP32-S2,73,214.69,12.82,99.9,58.03,,18,,6.9,7.37,2023-12-31T17:11:58.234874272Z,timeout,-58
,53.4,ESP32-S2,73,216.05,12.82,99.9,60.05,,18,,7.1,7.52,2023-12-31T17:23:52.175036974Z,timeout,-58
,51.4,ESP32-S2,73,217.78,15.01,99.9,57.24,,18,,7.1,7.56,2023-12-31T17:35:46.011717478Z,timeout,-58
,55.4,ESP32-S2,73,217.9,14.62,99.9,51.17,,18,,6.9,7.23,2023-12-31T17:47:39.744022326Z,timeout,-58
,52.4,ESP32-S2,73,220.25,12.9,99.8,48.28,,18,,6.5,6.83,2023-12-31T17:59:33.862627358Z,timeout,-58
,50.4,ESP32-S2,73,220.12,13.14,99.9,52.07,,18,,6.4,6.73,2023-12-31T18:11:27.1188502Z,timeout,-59
,53.4,ESP32-S2,73,220.37,12.65,99.9,55.99,,18,,6.4,6.83,2023-12-31T18:23:21.265273343Z,timeout,-58
,55.4,ESP32-S2,73,220.37,12.65,99.8,58.13,,18,,6.4,6.98,2023-12-31T18:35:15.984256146Z,timeout,-58
,52.4,ESP32-S2,73,220.99,13.33,99.9,60.02,,18,,6.7,7.15,2023-12-31T18:47:09.512434566Z,timeout,-59
,52.4,ESP32-S2,73,222.59,14.24,99.9,61.84,,18,,6.8,7.32,2023-12-31T18:59:03.280283589Z,timeout,-59
,55.4,ESP32-S2,73,224.81,12.46,99.9,56.19,,18,,6.9,7.28,2023-12-31T19:10:57.299628729Z,timeout,-58
,53.4,ESP32-S2,73,224.69,12.29,99.9,51.23,,18,,6.6,6.89,2023-12-31T19:22:50.748900999Z,timeout,-59
,51.4,ESP32-S2,73,223.95,12.87,99.8,50.39,,18,,6.2,6.57,2023-12-31T19:34:44.391747821Z,timeout,-59
,51.4,ESP32-S2,73,224.69,13.53,99.8,54.94,,18,,6.2,6.59,2023-12-31T19:46:38.297831888Z,timeout,-59
,50.4,ESP32-S2,73,222.96,13.54,99.9,57.76,,18,,6.3,6.72,2023-12-31T19:58:31.344862783Z,timeout,-58
,54.4,ESP32-S2,73,223.46,13.33,99.9,59.8,,18,,6.4,6.88,2023-12-31T20:10:25.498859016Z,timeout,-58
,55.4,ESP32-S2,73,225.56,13.59,99.9,61.58,,18,,6.6,7.05,2023-12-31T20:22:19.117632508Z,timeout,-58
,51.4,ESP32-S2,73,227.28,13.77,99.8,61.1,,18,,6.6,7.19,2023-12-31T20:34:13.548248368Z,timeout,-58
,52.4,ESP32-S2,73,227.78,13.42,99.9,55.12,,18,,6.7,7.01,2023-12-31T20:46:06.592560373Z,timeout,-58
,49.4,ESP32-S2,73,227.78,13.42,99.8,50.34,,18,,6.3,6.6,2023-12-31T20:58:00.783740189Z,timeout,-58
,50.4,ESP32-S2,73,228.02,13.34,99.8,51.86,,18,,6,6.39,2023-12-31T21:09:54.37094489Z,timeout,-59
,50.4,ESP32-S2,73,227.65,13.38,99.9,56.36,,18,,6.1,6.46,2023-12-31T21:21:47.282519606Z,timeout,-59
,53.4,ESP32-S2,73,227.9,13.67,99.9,58.76,,18,,6.2,6.6,2023-12-31T21:33:41.118744544Z,timeout,-58
,53.4,ESP32-S2,73,230.12,13.6,99.9,60.67,,18,,6.2,6.77,2023-12-31T21:45:35.161113636Z,timeout,-58
,53.4,ESP32-S2,73,230.62,13.9,99.9,62.41,,18,,6.5,6.93,2023-12-31T21:57:28.895636928Z,timeout,-58
,55.4,ESP32-S2,73,232.1,13.18,99.9,61.29,,18,,6.6,7.06,2023-12-31T22:09:23.143329441Z,timeout,-58
,47.4,ESP32-S2,73,218.77,16.99,99.9,55.71,,18,,6.5,6.88,2023-12-31T22:21:16.665535095Z,timeout,-58
,48.4,ESP32-S2,73,214.81,18.71,99.9,51.23,,18,,6.3,6.49,2023-12-31T22:33:10.404428477Z,timeout,-58
,50.4,ESP32-S2,73,214.2,18.09,99.9,53.44,,18,,6.1,6.33,2023-12-31T22:45:04.139021442Z,timeout,-58
,53.4,ESP32-S2,73,218.27,16.47,99.9,57.59,,18,,6,6.42,2023-12-31T22:56:57.874734255Z,timeout,-58
,48.4,ESP32-S2,73,219.26,16.89,99.9,59.77,,18,,6.2,6.57,2023-12-31T23:08:51.709769393Z,timeout,-58
,53.4,ESP32-S2,73,219.01,16.15,99.9,61.56,,18,,6.3,6.73,2023-12-31T23:20:45.649962504Z,timeout,-58
,52.4,ESP32-S2,73,221.23,15.45,99.9,63.17,,18,,6.5,6.9,2023-12-31T23:32:39.586056951Z,timeout,-58
,54.4,ESP32-S2,73,221.11,15.59,99.9,61.76,,18,,6.5,7.01,2023-12-31T23:44:33.73239687Z,timeout,-58
,48.4,ESP32-S2,73,221.98,15.1,99.9,56.05,,18,,6.4,6.81,2023-12-31T23:56:27.467931511Z,timeout,-58
,3.4,ESP32-S2,73,114.69,13.43,99.9,52.75,,18,,7,7.21,2024-01-08T00:08:11.195503249Z,timeout,-68
,3.4,ESP32-S2,73,115.93,12.05,99.8,49.67,,18,,6.5,6.81,2024-01-08T00:20:04.831740312Z,timeout,-66
,3.4,ESP32-S2,73,114.94,13.02,99.9,53.06,,18,,6.3,6.71,2024-01-08T00:31:58.367772456Z,timeout,-66
,3.4,ESP32-S2,73,113.09,13.05,99.9,56.67,,18,,6.4,6.79,2024-01-08T00:43:52.204557643Z,timeout,-66
,3.4,ESP32-S2,73,111.6,13.7,99.9,58.56,,18,,6.5,6.9,2024-01-08T00:55:46.748472195Z,timeout,-67
,3.4,ESP32-S2,73,111.85,13.9,99.9,60.35,,18,,6.7,7.04,2024-01-08T01:07:39.869214607Z,timeout,-67
,3.4,ESP32-S2,73,112.96,12.88,99.9,61.96,,18,,6.8,7.19,2024-01-08T01:19:34.086344426Z,timeout,-68
,3.4,ESP32-S2,73,113.46,12.69,99.9,60.5,,18,,6.9,7.29,2024-01-08T01:31:27.748344839Z,timeout,-68
,3.4,ESP32-S2,73,113.46,12.92,99.9,54.26,,18,,6.7,7.05,2024-01-08T01:43:21.586360101Z,timeout,-67
,3.4,ESP32-S2,73,113.46,12.37,99.9,49.97,,18,,6.4,6.65,2024-01-08T01:55:16.035107026Z,timeout,-67
,3.4,ESP32-S2,73,114.57,12.98,99.9,52.51,,18,,6.2,6.47,2024-01-08T02:07:08.98747269Z,timeout,-67
,3.4,ESP32-S2,73,113.83,12.38,99.9,56.57,,18,,6.2,6.54,2024-01-08T02:19:02.686261163Z,timeout,-66
,3.4,ESP32-S2,73,112.35,13.03,99.9,58.75,,18,,6.2,6.66,2024-01-08T02:30:56.529203306Z,timeout,-67
,3.4,ESP32-S2,73,112.59,13.15,99.9,60.43,,18,,6.4,6.82,2024-01-08T02:42:50.361810674Z,timeout,-67
,2.4,ESP32-S2,73,112.35,12.64,99.9,62.1,,18,,6.6,6.98,2024-01-08T02:54:43.857948264Z,timeout,-67
,3.4,ESP32-S2,73,115.8,12.49,99.9,62.21,,18,,6.7,7.13,2024-01-08T03:06:38.044231216Z,timeout,-67
,3.4,ESP32-S2,73,110.74,11.95,99.9,56.63,,18,,6.7,6.99,2024-01-08T03:18:31.770289993Z,timeout,-66
,3.4,ESP32-S2,73,111.98,12.88,99.9,51.69,,18,,6.3,6.63,2024-01-08T03:30:25.093586762Z,timeout,-66
,3.4,ESP32-S2,73,112.47,12.58,99.9,52.51,,18,,6.1,6.4,2024-01-08T03:42:18.425170034Z,timeout,-67
,3.4,ESP32-S2,73,112.84,11.56,99.9,56.42,,18,,6.1,6.44,2024-01-08T03:54:12.563731524Z,timeout,-66
,3.4,ESP32-S2,73,112.22,11.19,99.9,58.91,,18,,6.2,6.55,2024-01-08T04:06:05.892595683Z,timeout,-67
,3.4,ESP32-S2,73,114.81,12.96,99.8,60.68,,18,,6.2,6.7,2024-01-08T04:18:00.144520031Z,timeout,-67
,3.4,ESP32-S2,73,113.33,12.52,99.9,62.1,,18,,6.4,6.86,2024-01-08T04:29:53.565684574Z,timeout,-67
,2.4,ESP32-S2,73,112.72,11.28,99.9,66.43,,18,,6.8,7.47,2024-01-08T04:41:47.404859139Z,timeout,-72
,3.4,ESP32-S2,73,111.73,13.8,99.8,59.64,,18,,6.8,7.33,2024-01-08T04:53:41.646267135Z,timeout,-71
,3.4,ESP32-S2,73,111.73,11.93,99.9,57.39,,18,,6.8,7.25,2024-01-08T05:05:34.563177817Z,timeout,-66
,3.4,ESP32-S2,73,112.22,11.01,99.9,53.2,,18,,6.5,6.78,2024-01-08T05:17:28.096532776Z,timeout,-66
,3.4,ESP32-S2,73,112.84,11.56,99.9,56.49,,18,,6.3,6.67,2024-01-08T05:29:22.010639126Z,timeout,-66
,3.4,ESP32-S2,73,111.23,11.79,99.9,59.14,,18,,6.3,6.72,2024-01-08T05:41:15.97688306Z,timeout,-67
,3.4,ESP32-S2,73,111.98,11.83,99.9,60.83,,18,,6.4,6.82,2024-01-08T05:53:09.726931455Z,timeout,-66
,3.4,ESP32-S2,73,99.63,11.08,99.9,62.29,,18,,6.5,6.95,2024-01-08T06:05:03.852941706Z,timeout,-58
,3.4,ESP32-S2,73,113.46,12.21,99.9,64.13,,18,,6.8,7.22,2024-01-08T06:16:57.790219307Z,timeout,-66
,3.4,ESP32-S2,73,112.59,12.6,99.9,70.57,,18,,6.9,7.59,2024-01-08T06:28:51.891744637Z,timeout,-67
,3.4,ESP32-S2,73,112.47,11.85,99.9,57.57,,18,,6.9,7.31,2024-01-08T06:40:45.875159526Z,timeout,-69
,3.4,ESP32-S2,73,112.96,13.27,99.9,53.13,,18,,6.6,6.85,2024-01-08T06:52:39.29872254Z,timeout,-68
,3.4,ESP32-S2,73,113.33,12.44,99.9,55.86,,18,,6.4,6.68,2024-01-08T07:04:32.624168622Z,timeout,-67
,3.4,ESP32-S2,73,112.84,12.07,99.9,58.97,,18,,6.3,6.71,2024-01-08T07:16:26.152718857Z,timeout,-66
,2.4,ESP32-S2,73,112.84,12.48,99.9,60.81,,18,,6.4,6.81,2024-01-08T07:28:19.890605803Z,timeout,-63
,3.4,ESP32-S2,73,112.72,12.38,99.9,62.34,,18,,6.5,6.93,2024-01-08T07:40:13.896341508Z,timeout,-66
,3.4,ESP32-S2,73,110.99,12.29,99.9,64.82,,18,,6.8,7.3,2024-01-08T07:52:08.17599817Z,timeout,-67
,3.4,ESP32-S2,73,114.94,12.56,99.9,62.41,,18,,6.9,7.32,2024-01-08T08:04:01.807242397Z,timeout,-66
,2.4,ESP32-S2,73,112.35,13.41,99.9,56.69,,18,,6.8,7.05,2024-01-08T08:15:54.729508832Z,timeout,-66
,3.4,ESP32-S2,73,112.1,11.77,99.9,53.25,,18,,6.4,6.7,2024-01-08T08:27:49.186417943Z,timeout,-65
,3.4,ESP32-S2,73,111.98,13.03,99.9,56.03,,18,,6.2,6.54,2024-01-08T08:39:43.113152187Z,timeout,-66
,3.4,ESP32-S2,73,113.21,12.67,99.9,59.26,,18,,6.3,6.6,2024-01-08T08:51:36.746833429Z,timeout,-66
,2.4,ESP32-S2,73,110.62,12.4,99.8,60.92,,18,,6.2,6.72,2024-01-08T09:03:31.099021349Z,timeout,-66
,3.4,ESP32-S2,73,113.95,12.78,99.9,62.44,,18,,6.5,6.85,2024-01-08T09:15:24.418543938Z,timeout,-66
,3.4,ESP32-S2,73,112.47,12.82,99.9,63.71,,18,,6.5,6.99,2024-01-08T09:27:18.560980607Z,timeout,-66
,2.4,ESP32-S2,73,112.22,13.24,99.8,64.05,,18,,6.6,7.12,2024-01-08T09:39:13.018285215Z,timeout,-66
,3.4,ESP32-S2,73,112.84,12.4,99.9,58.77,,18,,6.7,7.01,2024-01-08T09:51:05.830338934Z,timeout,-65
,3.4,ESP32-S2,73,112.35,13.63,99.9,53.86,,18,,6.4,6.67,2024-01-08T10:02:59.473309221Z,timeout,-65
,3.4,ESP32-S2,73,109.75,12.82,99.9,54.19,,18,,6.1,6.41,2024-01-08T10:14:53.30883978Z,timeout,-64
,3.4,ESP32-S2,73,111.98,12.8,99.8,57.99,,18,,6,6.45,2024-01-08T10:26:48.056361996Z,timeout,-65
,2.4,ESP32-S2,73,113.7,13.24,99.9,60.08,,18,,6.2,6.54,2024-01-08T10:38:41.484518349Z,timeout,-65
,3.4,ESP32-S2,73,111.48,12.68,99.9,61.66,,18,,6.3,6.68,2024-01-08T10:50:36.246066189Z,timeout,-67
,2.4,ESP32-S2,73,112.22,13.24,99.8,63.01,,18,,6.3,6.83,2024-01-08T11:02:30.281065436Z,timeout,-66
,3.4,ESP32-S2,73,109.88,12.16,99.9,64.38,,18,,6.6,6.99,2024-01-08T11:14:23.304078117Z,timeout,-66
,3.4,ESP32-S2,73,111.36,13.34,99.9,61.51,,18,,6.6,7.03,2024-01-08T11:26:16.83153506Z,timeout,-65
,3.4,ESP32-S2,73,112.1,13.06,99.9,55.58,,18,,6.5,6.77,2024-01-08T11:38:10.973222305Z,timeout,-65
,3.4,ESP32-S2,73,113.33,12.44,99.9,52.23,,18,,6.2,6.38,2024-01-08T11:50:04.199590213Z,timeout,-65
,3.4,ESP32-S2,73,109.14,13.05,99.9,55.06,,18,,6,6.26,2024-01-08T12:01:58.03456191Z,timeout,-64
,3.4,ESP32-S2,73,111.6,11.65,99.9,58.62,,18,,6,6.33,2024-01-08T12:13:51.976140206Z,timeout,-65
,2.4,ESP32-S2,73,110.49,12.43,99.8,60.47,,18,,6,6.45,2024-01-08T12:25:48.274447811Z,timeout,-65
,3.4,ESP32-S2,73,110,12.93,99.8,62.09,,18,,6.1,6.6,2024-01-08T12:37:40.172103183Z,timeout,-64
,3.4,ESP32-S2,73,113.09,12.1,99.9,63.56,,18,,6.3,6.76,2024-01-08T12:49:33.59259614Z,timeout,-65
,2.4,ESP32-S2,73,110.74,12.36,99.9,64.75,,18,,6.5,6.92,2024-01-08T13:01:27.123366303Z,timeout,-65
,2.4,ESP32-S2,73,113.95,12.46,99.9,61.15,,18,,6.6,6.94,2024-01-08T13:13:20.552536463Z,timeout,-65
,3.4,ESP32-S2,73,110.62,11.99,99.9,55.69,,18,,6.4,6.67,2024-01-08T13:25:14.084538733Z,timeout,-64
,2.4,ESP32-S2,73,110.74,12.28,99.9,53.48,,18,,6.1,6.33,2024-01-08T13:37:07.066599444Z,timeout,-64
,3.4,ESP32-S2,73,109.38,12.64,99.9,56.6,,18,,6,6.28,2024-01-08T13:49:01.147147116Z,timeout,-64
,3.4,ESP32-S2,73,110.12,12.11,99.9,59.55,,18,,6,6.36,2024-01-08T14:00:55.087739458Z,timeout,-64
,3.4,ESP32-S2,73,111.11,11.83,99.9,61.29,,18,,6.1,6.48,2024-01-08T14:12:49.219705038Z,timeout,-64
,2.4,ESP32-S2,73,110.62,11.99,99.9,62.82,,18,,6.2,6.62,2024-01-08T14:24:43.261018909Z,timeout,-65
,3.4,ESP32-S2,73,110,12.13,99.9,64.09,,18,,6.3,6.79,2024-01-08T14:36:36.858797137Z,timeout,-65
,3.4,ESP32-S2,73,110.86,11.91,99.9,64.48,,18,,6.5,6.93,2024-01-08T14:48:30.750434071Z,timeout,-65
,3.4,ESP32-S2,73,109.88,12.16,99.9,59.44,,18,,6.4,6.84,2024-01-08T15:00:24.463608362Z,timeout,-65
,3.4,ESP32-S2,73,109.88,12.16,99.9,54.61,,18,,6.3,6.53,2024-01-08T15:12:18.308138058Z,timeout,-64
,3.4,ESP32-S2,73,109.88,12.16,99.9,54.73,,18,,6,6.27,2024-01-08T15:24:11.631249487Z,timeout,-64
,3.4,ESP32-S2,73,110.37,12.05,99.9,58.3,,18,,5.9,6.29,2024-01-08T15:36:04.957730695Z,timeout,-64
,3.4,ESP32-S2,73,109.63,12.6,99.9,60.4,,18,,5.9,6.39,2024-01-08T15:47:57.988060803Z,timeout,-65
,3.4,ESP32-S2,73,109.88,12.16,99.9,61.97,,18,,6.1,6.52,2024-01-08T15:59:51.103075247Z,timeout,-65
,2.4,ESP32-S2,73,108.02,12.85,99.9,63.41,,18,,6.3,6.67,2024-01-08T16:11:44.879968299Z,timeout,-64
,2.4,ESP32-S2,73,109.88,12.56,99.9,64.59,,18,,6.3,6.82,2024-01-08T16:23:38.145543394Z,timeout,-65
,2.4,ESP32-S2,73,110,12.13,99.9,63.54,,18,,6.5,6.92,2024-01-08T16:35:31.687441429Z,timeout,-65
,2.4,ESP32-S2,73,112.47,12.58,99.9,57.77,,18,,6.4,6.74,2024-01-08T16:47:25.774087816Z,timeout,-65
,3.4,ESP32-S2,73,108.4,13.01,99.9,53.65,,18,,6.1,6.39,2024-01-08T16:59:19.147680977Z,timeout,-64
,3.4,ESP32-S2,73,109.26,13.42,99.9,55.44,,18,,5.9,6.22,2024-01-08T17:11:12.566326065Z,timeout,-63
,3.4,ESP32-S2,73,109.38,13.02,99.9,60.53,,18,,6.3,6.78,2024-01-08T17:23:06.164645496Z,timeout,-64
,3.4,ESP32-S2,73,109.75,12.58,99.9,61.43,,18,,6.3,6.75,2024-01-08T17:35:00.037768357Z,timeout,-64
,2.4,ESP32-S2,73,109.88,12.16,99.9,62.71,,18,,6.4,6.82,2024-01-08T17:46:53.771980171Z,timeout,-65
,3.4,ESP32-S2,73,109.88,12.16,99.8,64.13,,18,,6.4,6.91,2024-01-08T17:58:48.326087795Z,timeout,-65
,2.4,ESP32-S2,73,109.63,12.6,99.9,65.22,,18,,6.6,7.02,2024-01-08T18:10:41.067015442Z,timeout,-65
,3.4,ESP32-S2,73,110.25,12.08,99.9,60.47,,18,,6.6,6.97,2024-01-08T18:22:34.769426265Z,timeout,-66
,3.4,ESP32-S2,73,109.63,12.6,99.9,55.31,,18,,6.4,6.64,2024-01-08T18:34:27.788923616Z,timeout,-65
,3.4,ESP32-S2,73,109.63,12.76,99.9,54.23,,18,,6,6.31,2024-01-08T18:46:21.116897761Z,timeout,-64
,2.4,ESP32-S2,73,109.51,12.7,99.9,58.24,,18,,6,6.25,2024-01-08T18:58:14.9534292Z,timeout,-64
,3.4,ESP32-S2,73,109.63,12.6,99.8,60.49,,18,,5.9,6.34,2024-01-08T19:10:09.121673536Z,timeout,-65
,3.4,ESP32-S2,73,109.88,12.32,99.9,62.04,,18,,6.1,6.46,2024-01-08T19:22:02.931848578Z,timeout,-65
,2.4,ESP32-S2,73,110.12,11.86,99.9,63.48,,18,,6.2,6.6,2024-01-08T19:33:56.661510973Z,timeout,-65
,3.4,ESP32-S2,73,107.78,13.15,99.9,64.77,,18,,6.4,6.76,2024-01-08T19:45:50.400203657Z,timeout,-66
,3.4,ESP32-S2,73,109.88,12.16,99.9,64.35,,18,,6.5,6.9,2024-01-08T19:57:46.781803438Z,timeout,-65
,3.4,ESP32-S2,73,109.26,13.19,99.9,58.94,,18,,6.5,6.79,2024-01-08T20:09:37.36762423Z,timeout,-64
,2.4,ESP32-S2,73,109.88,12.16,99.9,54.05,,18,,6.2,6.47,2024-01-08T20:21:30.822879518Z,timeout,-63
,2.4,ESP32-S2,73,109.75,12.58,99.9,55.38,,18,,6,6.21,2024-01-08T20:33:24.177434733Z,timeout,-63
,2.4,ESP32-S2,73,109.88,12.16,99.9,59.19,,18,,5.9,6.23,2024-01-08T20:45:17.738667634Z,timeout,-63
,2.4,ESP32-S2,73,109.88,12.16,99.9,61.05,,18,,6,6.33,2024-01-08T20:57:11.899776372Z,timeout,-65
,3.4,ESP32-S2,73,109.63,12.6,99.9,62.53,,18,,6.1,6.46,2024-01-08T21:09:05.311756422Z,timeout,-64
,3.4,ESP32-S2,73,109.88,12.16,99.9,63.98,,18,,6.2,6.6,2024-01-08T21:20:59.248060466Z,timeout,-65
,3.4,ESP32-S2,73,109.75,12.34,99.9,65.13,,18,,6.4,6.77,2024-01-08T21:32:52.778283445Z,timeout,-64
,2.4,ESP32-S2,73,109.63,12.6,99.9,63.95,,18,,6.5,6.88,2024-01-08T21:44:46.315462509Z,timeout,-67
,2.4,ESP32-S2,73,109.63,12.52,99.8,58.29,,18,,6.3,6.73,2024-01-08T21:56:40.55839698Z,timeout,-66
,3.3,ESP32-S2,73,106.54,12.43,99.9,53.9,,18,,6.1,6.38,2024-01-08T22:08:33.889133426Z,timeout,-66
,3.4,ESP32-S2,73,110.12,11.86,99.9,55.82,,18,,5.9,6.18,2024-01-08T22:20:27.923974117Z,timeout,-66
,2.4,ESP32-S2,73,109.88,12.16,99.8,59.59,,18,,5.8,6.21,2024-01-08T22:32:21.864661561Z,timeout,-66
,3.4,ESP32-S2,73,110.12,11.86,99.9,61.37,,18,,5.9,6.32,2024-01-08T22:44:15.08245532Z,timeout,-66
,3.4,ESP32-S2,73,109.88,12.16,99.9,62.85,,18,,6,6.46,2024-01-08T22:56:09.229559141Z,timeout,-66
