time,battery_level
2024-01-03 22:55:08.613671641+00:00,16.4
2024-01-03 23:07:03.158781086+00:00,13.4
2024-01-03 23:18:56.388499952+00:00,14.4
2024-01-03 23:30:49.813506338+00:00,13.4
2024-01-03 23:42:43.953241373+00:00,13.4
2024-01-03 23:54:37.383968296+00:00,14.4
2024-01-04 00:06:31.219069942+00:00,14.4
2024-01-04 00:18:24.754838677+00:00,14.4
2024-01-04 00:30:18.893883306+00:00,14.4
2024-01-04 00:42:12.832264764+00:00,14.4
2024-01-04 00:54:06.774027350+00:00,16.4
2024-01-04 01:06:00.609544628+00:00,16.4
2024-01-04 01:17:55.064222966+00:00,13.4
2024-01-04 01:29:47.566530984+00:00,17.4
2024-01-04 01:41:40.791999458+00:00,14.4
2024-01-04 01:53:34.729972080+00:00,16.4
2024-01-04 02:05:28.362526423+00:00,15.4
2024-01-04 02:17:22.306592454+00:00,17.4
2024-01-04 02:29:15.992140109+00:00,12.4
2024-01-04 02:41:09.981752321+00:00,16.4
2024-01-04 02:53:04.221103961+00:00,16.4
2024-01-04 03:04:57.751992834+00:00,12.4
2024-01-04 03:16:51.637817902+00:00,15.4
2024-01-04 03:28:44.708674852+00:00,16.4
2024-01-04 03:40:38.576993906+00:00,14.4
2024-01-04 03:52:31.976671310+00:00,12.4
2024-01-04 04:04:25.912877577+00:00,13.4
2024-01-04 04:16:20.574011106+00:00,13.4
2024-01-04 04:28:14.100634384+00:00,13.4
2024-01-04 04:40:07.731258476+00:00,11.4
2024-01-04 04:52:01.568846977+00:00,11.4
2024-01-04 05:03:54.893611664+00:00,14.4
2024-01-04 05:15:49.347746454+00:00,11.4
2024-01-04 05:27:43.183966241+00:00,14.4
2024-01-04 05:39:36.308486259+00:00,11.4
2024-01-04 05:51:30.709858888+00:00,15.4
2024-01-04 06:03:23.170983220+00:00,11.4
2024-01-04 06:15:16.999824359+00:00,13.4
2024-01-04 06:27:10.320841627+00:00,10.4
2024-01-04 06:39:03.962054698+00:00,13.4
2024-01-04 06:50:57.922190298+00:00,14.4
2024-01-04 07:02:51.423100749+00:00,13.4
2024-01-04 07:14:45.058566742+00:00,11.4
2024-01-04 07:26:39.200376857+00:00,14.4
2024-01-04 07:38:32.934581660+00:00,15.4
2024-01-04 07:50:26.779943404+00:00,15.4
2024-01-04 08:02:20.506813651+00:00,10.4
2024-01-04 08:14:14.034687771+00:00,12.4
2024-01-04 08:26:07.871540725+00:00,12.4
2024-01-04 08:38:01.608961741+00:00,10.4
2024-01-04 08:49:56.059734326+00:00,14.4
2024-01-04 09:01:50.919343883+00:00,10.4
2024-01-04 09:13:43.532549958+00:00,12.4
2024-01-04 09:25:36.956481282+00:00,14.4
2024-01-04 09:37:30.691300905+00:00,12.4
2024-01-04 09:49:24.938280496+00:00,14.4
2024-01-04 10:01:19.186523485+00:00,14.4
2024-01-04 10:13:13.026129540+00:00,11.4
2024-01-04 10:25:06.756724426+00:00,14.4
2024-01-04 10:37:00.698652961+00:00,14.4
2024-01-04 10:48:53.714421031+00:00,12.4
2024-01-04 11:00:46.555455446+00:00,7.4
2024-01-04 11:12:41.169594951+00:00,14.4
2024-01-04 11:24:34.921857708+00:00,14.4
2024-01-04 11:36:29.267256101+00:00,9.4
2024-01-04 11:48:23.002857679+00:00,11.4
2024-01-04 12:00:17.149454545+00:00,10.4
2024-01-04 12:12:11.090696726+00:00,11.4
2024-01-04 12:24:04.503495502+00:00,11.4
2024-01-04 12:35:57.762450328+00:00,14.4
2024-01-04 12:47:51.371469942+00:00,10.4
2024-01-04 12:59:44.701874530+00:00,11.4
2024-01-04 13:11:38.435789178+00:00,11.4
2024-01-04 13:23:32.265938171+00:00,13.4
2024-01-04 13:35:26.307825588+00:00,9.4
2024-01-04 13:47:20.049162023+00:00,11.4
2024-01-04 13:59:14.110294218+00:00,11.4
2024-01-04 14:11:08.230417205+00:00,11.4
2024-01-04 14:23:01.760230502+00:00,13.4
2024-01-04 14:34:55.494736365+00:00,11.4
2024-01-04 14:46:48.728677372+00:00,7.4
2024-01-04 14:58:42.658141065+00:00,12.4
2024-01-04 15:10:35.880604421+00:00,7.4
2024-01-04 15:22:30.329920923+00:00,12.4
2024-01-04 15:34:24.583436437+00:00,10.4
2024-01-04 15:46:18.729433312+00:00,7.4
2024-01-04 15:58:12.560414889+00:00,7.4
2024-01-04 16:10:06.219404853+00:00,13.4
2024-01-04 16:21:59.006306209+00:00,12.4
2024-01-04 16:33:53.052203914+00:00,6.4
2024-01-04 16:45:47.088377701+00:00,6.4
2024-01-04 16:57:41.031615486+00:00,9.4
2024-01-04 17:09:35.569102072+00:00,6.4
2024-01-04 17:21:28.986832997+00:00,13.4
2024-01-04 17:33:22.647909162+00:00,7.4
2024-01-04 17:45:16.891822320+00:00,6.4
2024-01-04 17:57:10.112562585+00:00,12.4
2024-01-04 18:09:04.648079306+00:00,7.4
2024-01-04 18:20:58.724555668+00:00,11.4
2024-01-04 18:32:52.347616165+00:00,7.4
2024-01-04 18:44:45.778600424+00:00,12.4
2024-01-04 18:56:39.778295078+00:00,11.4
2024-01-04 19:08:32.445424695+00:00,6.4
2024-01-04 19:20:25.962167408+00:00,6.4
2024-01-04 19:32:19.348661859+00:00,11.4
2024-01-04 19:44:13.326834743+00:00,6.4
2024-01-04 19:56:07.465423074+00:00,11.4
2024-01-04 20:08:01.917973648+00:00,12.4
2024-01-04 20:19:55.759349130+00:00,12.4
2024-01-04 20:31:49.551664495+00:00,11.4
2024-01-04 20:43:42.830156213+00:00,12.4
2024-01-04 20:55:36.866013696+00:00,12.4
2024-01-04 21:07:29.882825138+00:00,11.4
2024-01-04 21:19:23.917441798+00:00,6.4
2024-01-04 21:31:17.980346099+00:00,12.4
2024-01-04 21:43:12.015670318+00:00,11.4
2024-01-04 21:55:13.969381683+00:00,6.4
2024-01-04 22:06:59.878451720+00:00,6.4
2024-01-04 22:18:53.819041841+00:00,6.4
2024-01-04 22:30:47.144194356+00:00,10.4
2024-01-04 22:42:40.777903658+00:00,5.4
2024-01-04 22:54:34.413718239+00:00,7.4
2024-01-04 23:06:28.143714534+00:00,7.4
2024-01-04 23:18:21.982831697+00:00,10.4
2024-01-04 23:30:15.411634417+00:00,10.4
2024-01-04 23:42:09.041563441+00:00,5.4
2024-01-04 23:54:02.984136443+00:00,5.4
2024-01-05 00:05:56.719036893+00:00,5.4
2024-01-05 00:17:51.070834095+00:00,6.4
2024-01-05 00:29:44.216551663+00:00,10.4
2024-01-05 00:41:38.024333099+00:00,11.4
2024-01-05 00:53:31.551815824+00:00,5.4
2024-01-05 01:05:25.090444681+00:00,5.4
2024-01-05 01:17:19.192898070+00:00,7.4
2024-01-05 01:29:12.864241107+00:00,9.4
2024-01-05 01:41:06.496425527+00:00,6.4
2024-01-05 01:53:00.295597099+00:00,6.4
2024-01-05 02:04:54.166837377+00:00,9.4
2024-01-05 02:16:47.622356769+00:00,5.4
2024-01-05 02:28:41.635188360+00:00,6.4
2024-01-05 02:40:35.887807516+00:00,5.4
2024-01-05 02:52:28.803580113+00:00,7.4
2024-01-05 03:04:22.531800886+00:00,6.4
2024-01-05 03:16:16.371113348+00:00,6.4
2024-01-05 03:28:10.023554938+00:00,5.4
2024-01-05 03:40:04.253072504+00:00,5.4
2024-01-05 03:51:58.393491516+00:00,6.4
2024-01-05 04:03:52.537896670+00:00,5.4
2024-01-05 04:15:46.072909865+00:00,7.4
2024-01-05 04:27:41.962005393+00:00,6.4
2024-01-05 04:39:33.637210062+00:00,7.4
2024-01-05 04:51:27.783515616+00:00,5.4
2024-01-05 05:03:21.825394536+00:00,6.4
2024-01-05 05:15:15.774111145+00:00,6.4
2024-01-05 05:27:10.323230611+00:00,5.4
2024-01-05 05:39:03.851066368+00:00,6.4
2024-01-05 05:50:58.508293065+00:00,6.4
2024-01-05 06:02:51.320605368+00:00,5.4
2024-01-05 06:14:45.105199899+00:00,9.4
2024-01-05 06:26:38.381639951+00:00,5.4
2024-01-05 06:38:31.907526483+00:00,6.4
2024-01-05 06:50:25.341019873+00:00,7.4
2024-01-05 07:02:19.481397108+00:00,6.4
2024-01-05 07:14:13.419566367+00:00,6.4
2024-01-05 07:26:07.769811041+00:00,7.4
2024-01-05 07:38:01.615435876+00:00,5.4
2024-01-05 07:49:55.855854962+00:00,6.4
2024-01-05 08:01:48.773045784+00:00,6.4
2024-01-05 08:13:42.813092721+00:00,5.4
2024-01-05 08:25:35.834914166+00:00,5.4
2024-01-05 08:37:30.149052857+00:00,5.4
2024-01-05 08:49:23.194450943+00:00,6.4
2024-01-05 09:01:17.148044967+00:00,7.4
2024-01-05 09:13:11.189669657+00:00,6.4
2024-01-05 09:25:05.230295411+00:00,5.4
2024-01-05 09:36:58.034723094+00:00,5.4
2024-01-05 09:48:52.079856461+00:00,5.4
2024-01-05 10:00:45.606878784+00:00,5.4
2024-01-05 10:12:39.241473579+00:00,7.4
2024-01-05 10:24:33.183577624+00:00,6.4
2024-01-05 10:36:27.255653711+00:00,6.4
2024-01-05 10:48:20.452419288+00:00,6.4
2024-01-05 11:00:13.870129359+00:00,5.4
2024-01-05 11:12:07.201470183+00:00,6.4
2024-01-05 11:24:01.651800837+00:00,5.4
2024-01-05 11:35:55.408569089+00:00,6.4
2024-01-05 11:47:49.159717865+00:00,6.4
2024-01-05 11:59:42.959560916+00:00,6.4
2024-01-05 12:11:37.269411648+00:00,5.4
2024-01-05 12:23:31.044450147+00:00,5.4
2024-01-05 12:35:24.481441918+00:00,6.4
2024-01-05 12:47:17.805454010+00:00,5.4
2024-01-05 12:59:11.604057697+00:00,6.4
2024-01-05 13:11:05.234242512+00:00,5.4
2024-01-05 13:22:59.617892799+00:00,6.4
2024-01-05 13:34:53.489407801+00:00,5.4
2024-01-05 13:46:47.954720195+00:00,6.4
2024-01-05 13:58:41.233344394+00:00,5.4
2024-01-05 14:10:34.270829042+00:00,5.4
2024-01-05 14:22:27.788125905+00:00,5.4
2024-01-05 14:34:20.800628940+00:00,5.4
2024-01-05 14:46:14.230595225+00:00,5.4
2024-01-05 14:58:08.197216948+00:00,6.4
2024-01-05 15:10:01.750669003+00:00,5.4
2024-01-05 15:21:55.950172749+00:00,5.4
2024-01-05 15:33:49.995501809+00:00,5.4
2024-01-05 15:45:43.675022483+00:00,6.4
2024-01-05 15:57:36.846806068+00:00,6.4
2024-01-05 16:09:31.195967089+00:00,5.4
2024-01-05 16:21:24.010942242+00:00,5.4
2024-01-05 16:33:18.671179405+00:00,5.4
2024-01-05 16:45:12.098005625+00:00,5.4
2024-01-05 16:57:05.629392271+00:00,4.4
2024-01-05 17:09:00.079327586+00:00,6.4
2024-01-05 17:20:54.131621821+00:00,5.4
2024-01-05 17:32:47.251897735+00:00,5.4
2024-01-05 17:44:41.898247516+00:00,4.4
2024-01-05 17:56:35.222253797+00:00,5.4
2024-01-05 18:08:29.268591950+00:00,4.4
2024-01-05 18:20:23.307311249+00:00,5.4
2024-01-05 18:32:16.739390677+00:00,4.4
2024-01-05 18:44:11.496144557+00:00,4.4
2024-01-05 18:56:06.065900836+00:00,5.4
2024-01-05 19:07:59.989442317+00:00,5.4
2024-01-05 19:19:53.524302434+00:00,5.4
2024-01-05 19:31:47.053956797+00:00,5.4
2024-01-05 19:43:40.424794139+00:00,5.4
2024-01-05 19:55:34.526496969+00:00,4.4
2024-01-05 20:07:27.948467762+00:00,5.4
2024-01-05 20:19:22.302244114+00:00,4.4
2024-01-05 20:31:15.518870681+00:00,5.4
2024-01-05 20:43:08.954035159+00:00,5.4
2024-01-05 20:55:02.887535124+00:00,4.4
2024-01-05 21:06:55.803312413+00:00,5.4
2024-01-05 21:18:49.847397906+00:00,5.4
2024-01-05 21:30:43.383473512+00:00,5.4
2024-01-05 21:42:36.803331558+00:00,5.4
2024-01-05 21:54:30.434481572+00:00,5.4
2024-01-05 22:06:23.765177889+00:00,5.4
2024-01-05 22:18:18.212464470+00:00,5.4
2024-01-05 22:30:11.024969373+00:00,5.4
2024-01-05 22:42:04.764537861+00:00,4.4
2024-01-05 22:53:58.298663202+00:00,4.4
2024-01-05 23:05:52.747927286+00:00,4.4
2024-01-05 23:17:46.006224831+00:00,5.4
2024-01-05 23:29:40.010995497+00:00,4.4
2024-01-05 23:41:33.232802793+00:00,4.4
2024-01-05 23:53:26.659633735+00:00,5.4
2024-01-06 00:05:20.516557529+00:00,4.4
2024-01-06 00:17:14.148526118+00:00,4.4
2024-01-06 00:29:07.577296410+00:00,5.4
2024-01-06 00:41:02.013794073+00:00,5.4
2024-01-06 00:52:55.434261868+00:00,5.4
2024-01-06 01:04:48.963287588+00:00,5.4
2024-01-06 01:16:42.493472305+00:00,5.4
2024-01-06 01:28:36.434839197+00:00,4.4
2024-01-06 01:40:30.135197814+00:00,5.4
2024-01-06 01:52:24.109734914+00:00,4.4
2024-01-06 02:04:17.535645639+00:00,5.4
2024-01-06 02:16:11.479531582+00:00,5.4
2024-01-06 02:28:05.316689037+00:00,5.4
2024-01-06 02:39:59.254444821+00:00,4.4
2024-01-06 02:51:53.178748508+00:00,4.4
2024-01-06 03:03:46.628723653+00:00,5.4
2024-01-06 03:15:41.194514426+00:00,4.4
2024-01-06 03:27:34.501630531+00:00,5.4
2024-01-06 03:39:27.625973202+00:00,5.4
2024-01-06 03:51:22.072800798+00:00,4.4
2024-01-06 04:03:15.501173371+00:00,4.4
2024-01-06 04:15:09.027038150+00:00,4.4
2024-01-06 04:27:02.218084513+00:00,5.4
2024-01-06 04:38:55.779973357+00:00,4.4
2024-01-06 04:50:49.515793913+00:00,4.4
2024-01-06 05:02:43.250160623+00:00,5.3
2024-01-06 05:14:36.677986414+00:00,4.4
2024-01-06 05:26:30.928639065+00:00,4.4
2024-01-06 05:38:24.146519337+00:00,4.4
2024-01-06 05:50:17.987053012+00:00,4.4
2024-01-06 06:02:11.720293653+00:00,4.4
2024-01-06 06:14:05.351111351+00:00,4.4
2024-01-06 06:25:59.905861778+00:00,4.4
2024-01-06 06:37:53.234556760+00:00,5.4
2024-01-06 06:49:47.070420655+00:00,5.4
2024-01-06 07:01:40.807967084+00:00,4.4
2024-01-06 07:13:34.639459871+00:00,4.4
2024-01-06 07:25:28.440577102+00:00,4.4
2024-01-06 07:37:21.935466443+00:00,5.4
2024-01-06 07:49:15.668765102+00:00,4.4
2024-01-06 08:01:09.477609514+00:00,4.4
2024-01-06 08:13:02.598865936+00:00,4.4
2024-01-06 08:24:56.127136593+00:00,5.4
2024-01-06 08:36:49.982601182+00:00,5.4
2024-01-06 08:48:44.006092300+00:00,4.4
2024-01-06 09:00:37.741431226+00:00,4.4
2024-01-06 09:12:30.900785725+00:00,4.4
2024-01-06 09:24:25.110326690+00:00,4.4
2024-01-06 09:36:18.538670655+00:00,4.4
2024-01-06 09:48:12.584302363+00:00,4.4
2024-01-06 10:00:06.833799509+00:00,4.4
2024-01-06 10:11:59.945538097+00:00,4.4
2024-01-06 10:23:53.888732791+00:00,4.4
2024-01-06 10:35:47.424858530+00:00,4.4
2024-01-06 10:47:40.948464360+00:00,4.4
2024-01-06 10:59:34.788653064+00:00,4.4
2024-01-06 11:11:28.828157811+00:00,4.4
2024-01-06 11:23:23.278809599+00:00,4.4
2024-01-06 11:35:16.810486037+00:00,4.4
2024-01-06 11:47:10.924568184+00:00,4.4
2024-01-06 11:59:04.077142866+00:00,4.4
2024-01-06 12:10:58.115067540+00:00,4.4
2024-01-06 12:22:51.957280101+00:00,4.4
2024-01-06 12:34:45.280237947+00:00,4.4
2024-01-06 12:46:38.809415232+00:00,4.4
2024-01-06 12:58:33.064128460+00:00,4.4
2024-01-06 13:10:26.993833382+00:00,4.4
2024-01-06 13:22:21.048918736+00:00,4.4
2024-01-06 13:34:14.367353407+00:00,4.4
2024-01-06 13:46:08.702796527+00:00,4.4
2024-01-06 13:58:02.139318470+00:00,4.4
2024-01-06 14:09:55.777920744+00:00,4.4
2024-01-06 14:21:48.387656368+00:00,4.4
2024-01-06 14:33:41.812725970+00:00,4.4
2024-01-06 14:45:35.444596379+00:00,4.4
2024-01-06 14:57:29.226176900+00:00,4.4
2024-01-06 15:09:22.817106960+00:00,4.4
2024-01-06 15:21:16.550661927+00:00,4.4
2024-01-06 15:33:09.922427189+00:00,4.4
2024-01-06 15:45:03.307312894+00:00,4.4
2024-01-06 15:56:56.932127645+00:00,4.4
2024-01-06 16:08:50.769905917+00:00,4.4
2024-01-06 16:20:44.607552990+00:00,4.4
2024-01-06 16:32:38.751971271+00:00,4.4
2024-01-06 16:44:32.588461805+00:00,4.4
2024-01-06 16:56:26.118917080+00:00,4.4
2024-01-06 17:08:19.445710139+00:00,4.4
2024-01-06 17:20:14.410974383+00:00,4.4
2024-01-06 17:32:09.473918369+00:00,4.4
2024-01-06 17:44:02.334349945+00:00,4.4
2024-01-06 17:55:55.506901805+00:00,4.3
2024-01-06 18:07:48.935426602+00:00,4.4
2024-01-06 18:19:43.114011091+00:00,4.4
2024-01-06 18:31:38.040848088+00:00,4.4
2024-01-06 18:43:30.755604241+00:00,4.4
2024-01-06 18:55:24.006390983+00:00,4.4
2024-01-06 19:07:18.127572249+00:00,4.4
2024-01-06 19:19:10.631998405+00:00,4.4
2024-01-06 19:31:04.327421503+00:00,4.4
2024-01-06 19:42:58.514185752+00:00,4.4
2024-01-06 19:54:51.733683129+00:00,4.4
2024-01-06 20:06:45.565078144+00:00,4.4
2024-01-06 20:18:39.404157066+00:00,4.4
2024-01-06 20:30:32.527988737+00:00,4.4
2024-01-06 20:42:26.156856792+00:00,4.4
2024-01-06 20:54:19.901574354+00:00,4.4
2024-01-06 21:06:14.450232568+00:00,4.4
2024-01-06 21:18:07.991353400+00:00,4.4
2024-01-06 21:30:02.130917060+00:00,4.4
2024-01-06 21:41:55.916355586+00:00,4.4
2024-01-06 21:53:49.179107374+00:00,4.4
2024-01-06 22:05:42.813435502+00:00,4.4
2024-01-06 22:17:36.238689722+00:00,4.4
2024-01-06 22:29:30.390970437+00:00,3.4
2024-01-06 22:41:23.513540143+00:00,4.4
2024-01-06 22:53:17.416807680+00:00,4.4
2024-01-06 23:05:11.081487438+00:00,4.4
2024-01-06 23:17:05.525066324+00:00,4.4
2024-01-06 23:28:58.646588956+00:00,4.4
2024-01-06 23:40:51.358140665+00:00,4.4
2024-01-06 23:52:44.995815946+00:00,4.4
2024-01-07 00:04:39.541396481+00:00,4.4
2024-01-07 00:16:34.082142942+00:00,4.4
2024-01-07 00:28:27.095503467+00:00,4.4
2024-01-07 00:40:21.158965982+00:00,4.4
2024-01-07 00:52:14.586369573+00:00,4.4
2024-01-07 01:04:08.289038572+00:00,4.4
2024-01-07 01:16:01.542030822+00:00,4.4
2024-01-07 01:27:54.768399101+00:00,3.4
2024-01-07 01:39:48.732764286+00:00,4.4
2024-01-07 01:51:42.957273880+00:00,3.4
2024-01-07 02:03:36.997036890+00:00,4.4
2024-01-07 02:15:31.547132539+00:00,4.4
2024-01-07 02:27:24.568371780+00:00,4.4
2024-01-07 02:39:18.606842106+00:00,4.4
2024-01-07 02:51:12.343614356+00:00,4.4
2024-01-07 03:03:05.564972567+00:00,4.4
2024-01-07 03:14:58.482246660+00:00,4.4
2024-01-07 03:26:52.218393099+00:00,4.4
2024-01-07 03:38:46.463302318+00:00,4.4
2024-01-07 03:50:39.277333125+00:00,4.4
2024-01-07 04:02:34.238180481+00:00,4.4
2024-01-07 04:14:27.566276327+00:00,4.4
2024-01-07 04:26:21.302142837+00:00,4.4
2024-01-07 04:38:15.340494554+00:00,4.4
2024-01-07 04:50:08.605078808+00:00,4.4
2024-01-07 05:02:02.227260960+00:00,4.4
2024-01-07 05:13:55.826738313+00:00,4.4
2024-01-07 05:25:49.874102275+00:00,4.4
2024-01-07 05:37:44.387025482+00:00,3.4
2024-01-07 05:49:37.719919980+00:00,4.4
2024-01-07 06:01:31.482558321+00:00,4.4
2024-01-07 06:13:24.809287039+00:00,4.4
2024-01-07 06:25:18.644478893+00:00,3.4
2024-01-07 06:37:12.381973798+00:00,3.4
2024-01-07 06:49:06.735169478+00:00,3.4
2024-01-07 07:01:00.565155491+00:00,3.4
2024-01-07 07:12:54.409991929+00:00,4.4
2024-01-07 07:24:48.957389870+00:00,3.4
2024-01-07 07:36:42.285664963+00:00,4.4
2024-01-07 07:48:35.577694607+00:00,4.4
2024-01-07 08:00:29.621708967+00:00,3.4
2024-01-07 08:12:23.183301044+00:00,4.4
2024-01-07 08:24:17.630477830+00:00,3.4
2024-01-07 08:36:10.033837845+00:00,4.4
2024-01-07 08:48:03.577197799+00:00,3.4
2024-01-07 08:59:57.194931711+00:00,4.4
2024-01-07 09:11:50.730675128+00:00,3.4
2024-01-07 09:23:44.499583539+00:00,3.4
2024-01-07 09:35:38.816108459+00:00,4.4
2024-01-07 09:47:32.136291413+00:00,3.4
2024-01-07 09:59:26.078420989+00:00,4.4
2024-01-07 10:11:19.712863254+00:00,4.4
2024-01-07 10:23:12.638703736+00:00,3.4
2024-01-07 10:35:06.161551622+00:00,3.4
2024-01-07 10:46:59.687747302+00:00,3.4
2024-01-07 10:58:53.221593967+00:00,4.4
2024-01-07 11:10:46.984672605+00:00,3.4
2024-01-07 11:22:40.986572941+00:00,3.4
2024-01-07 11:34:35.249103321+00:00,3.4
2024-01-07 11:46:28.773220915+00:00,3.4
2024-01-07 11:58:21.896270605+00:00,4.4
2024-01-07 12:10:15.321918624+00:00,3.4
2024-01-07 12:22:09.766619849+00:00,3.4
2024-01-07 12:34:04.017554095+00:00,3.4
2024-01-07 12:45:57.861404096+00:00,4.3
2024-01-07 12:57:51.590509992+00:00,3.4
2024-01-07 13:09:45.640526495+00:00,4.4
2024-01-07 13:21:39.056777837+00:00,3.4
2024-01-07 13:33:32.177412313+00:00,3.4
2024-01-07 13:45:26.219100620+00:00,3.4
2024-01-07 13:57:20.464871762+00:00,4.4
2024-01-07 14:09:14.029396480+00:00,3.4
2024-01-07 14:21:07.729232162+00:00,3.4
2024-01-07 14:33:01.800821934+00:00,3.4
2024-01-07 14:44:55.197758853+00:00,3.4
2024-01-07 14:56:48.623536532+00:00,4.4
2024-01-07 15:08:41.844997171+00:00,3.4
2024-01-07 15:20:35.174292513+00:00,3.4
2024-01-07 15:32:29.214211076+00:00,3.4
2024-01-07 15:44:23.051297310+00:00,3.4
2024-01-07 15:56:16.789312242+00:00,3.4
2024-01-07 16:08:10.375529666+00:00,3.4
2024-01-07 16:20:04.562787723+00:00,3.4
2024-01-07 16:31:57.494830684+00:00,3.4
2024-01-07 16:43:51.420441695+00:00,3.4
2024-01-07 16:55:45.216962166+00:00,3.4
2024-01-07 17:07:38.791225622+00:00,3.4
2024-01-07 17:19:32.651388078+00:00,3.4
2024-01-07 17:31:26.733801862+00:00,3.4
2024-01-07 17:43:20.297901384+00:00,3.4
2024-01-07 17:55:14.234575336+00:00,3.4
2024-01-07 18:07:07.869860048+00:00,3.4
2024-01-07 18:19:01.098973164+00:00,3.4
2024-01-07 18:30:56.286894495+00:00,3.4
2024-01-07 18:42:50.823548260+00:00,3.4
2024-01-07 18:54:45.974400359+00:00,3.4
2024-01-07 18:58:44.263018761+00:00,3.4
2024-01-07 19:02:42.652745778+00:00,4.4
2024-01-07 19:06:40.875342452+00:00,3.4
2024-01-07 19:10:39.435476212+00:00,4.4
2024-01-07 19:14:37.377570551+00:00,4.4
2024-01-07 19:18:35.798800021+00:00,3.4
2024-01-07 19:22:34.014932987+00:00,4.4
2024-01-07 19:26:32.384438093+00:00,4.4
2024-01-07 19:30:31.219830076+00:00,4.4
2024-01-07 19:34:28.746345352+00:00,4.4
2024-01-07 19:38:27.136541304+00:00,4.4
2024-01-07 19:42:25.252938867+00:00,4.4
2024-01-07 19:46:23.304419224+00:00,3.4
2024-01-07 19:50:21.584646199+00:00,4.4
2024-01-07 19:54:19.575725083+00:00,3.4
2024-01-07 19:58:17.669637003+00:00,4.4
2024-01-07 20:02:15.834060163+00:00,3.4
2024-01-07 20:06:13.878609667+00:00,4.4
2024-01-07 20:10:12.202467606+00:00,3.4
2024-01-07 20:14:10.488872362+00:00,4.4
2024-01-07 20:18:08.676248684+00:00,3.4
2024-01-07 20:22:06.667136747+00:00,4.4
2024-01-07 20:26:04.938600490+00:00,3.4
2024-01-07 20:30:03.022455531+00:00,3.4
2024-01-07 20:34:01.316843045+00:00,4.4
2024-01-07 20:37:59.395713291+00:00,4.4
2024-01-07 20:41:57.575265348+00:00,4.4
2024-01-07 20:45:55.656402014+00:00,4.4
2024-01-07 20:49:53.809507686+00:00,3.4
2024-01-07 20:53:52.131419439+00:00,3.4
2024-01-07 20:57:50.418228339+00:00,3.4
2024-01-07 21:01:48.601435738+00:00,4.4
2024-01-07 21:05:46.785816330+00:00,4.4
2024-01-07 21:09:45.077908755+00:00,3.4
2024-01-07 21:13:43.165745480+00:00,3.4
2024-01-07 21:17:40.729248331+00:00,3.4
2024-01-07 21:21:38.715265280+00:00,3.4
2024-01-07 21:25:36.792618377+00:00,3.4
2024-01-07 21:29:34.970401140+00:00,3.4
2024-01-07 21:33:33.052281594+00:00,3.4
2024-01-07 21:37:31.106611211+00:00,3.4
2024-01-07 21:41:29.333133415+00:00,3.4
2024-01-07 21:45:27.402038083+00:00,3.4
2024-01-07 21:49:25.382321120+00:00,3.4
2024-01-07 21:53:23.485193812+00:00,3.4
2024-01-07 21:57:21.756252258+00:00,3.4
2024-01-07 22:09:15.792218997+00:00,3.4
2024-01-07 22:21:08.921924607+00:00,3.4
2024-01-07 22:33:02.446233066+00:00,3.4
2024-01-07 22:44:56.050273569+00:00,3.4
2024-01-07 22:56:49.609305230+00:00,3.4
2024-01-07 23:08:43.239797004+00:00,3.4
2024-01-07 23:20:37.078111185+00:00,3.4
2024-01-07 23:32:30.608727240+00:00,3.4
2024-01-07 23:44:24.137197389+00:00,3.4
2024-01-07 23:56:18.175864480+00:00,3.4
2024-01-08 00:08:11.195503249+00:00,3.4
2024-01-08 00:20:04.831740312+00:00,3.4
2024-01-08 00:31:58.367772456+00:00,3.4
2024-01-08 00:43:52.204557643+00:00,3.4
2024-01-08 00:55:46.748472195+00:00,3.4
2024-01-08 01:07:39.869214607+00:00,3.4
2024-01-08 01:19:34.086344426+00:00,3.4
2024-01-08 01:31:27.748344839+00:00,3.4
2024-01-08 01:43:21.586360101+00:00,3.4
2024-01-08 01:55:16.035107026+00:00,3.4
2024-01-08 02:07:08.987472690+00:00,3.4
2024-01-08 02:19:02.686261163+00:00,3.4
2024-01-08 02:30:56.529203306+00:00,3.4
2024-01-08 02:42:50.361810674+00:00,3.4
2024-01-08 02:54:43.857948264+00:00,2.4
2024-01-08 03:06:38.044231216+00:00,3.4
2024-01-08 03:18:31.770289993+00:00,3.4
2024-01-08 03:30:25.093586762+00:00,3.4
2024-01-08 03:42:18.425170034+00:00,3.4
2024-01-08 03:54:12.563731524+00:00,3.4
2024-01-08 04:06:05.892595683+00:00,3.4
2024-01-08 04:18:00.144520031+00:00,3.4
2024-01-08 04:29:53.565684574+00:00,3.4
2024-01-08 04:41:47.404859139+00:00,2.4
2024-01-08 04:53:41.646267135+00:00,3.4
2024-01-08 05:05:34.563177817+00:00,3.4
2024-01-08 05:17:28.096532776+00:00,3.4
2024-01-08 05:29:22.010639126+00:00,3.4
2024-01-08 05:41:15.976883060+00:00,3.4
2024-01-08 05:53:09.726931455+00:00,3.4
2024-01-08 06:05:03.852941706+00:00,3.4
2024-01-08 06:16:57.790219307+00:00,3.4
2024-01-08 06:28:51.891744637+00:00,3.4
2024-01-08 06:40:45.875159526+00:00,3.4
2024-01-08 06:52:39.298722540+00:00,3.4
2024-01-08 07:04:32.624168622+00:00,3.4
2024-01-08 07:16:26.152718857+00:00,3.4
2024-01-08 07:28:19.890605803+00:00,2.4
